# id seg1 seg2 log10Jsquare_ave log10Jsquare_std J_Sti
6928 542 557 -4.00020e+00 2.18252e-01 2.359257777e-07
6929 542 589 -8.07924e+00 1.44724e-01 2.693878383e-17
6930 542 609 -5.79952e+00 1.66438e-01 3.505737907e-12
6931 542 615 -9.30371e+00 1.42767e+00 3.311695685e-18
6932 542 704 -7.18045e+00 8.21008e-01 4.493021449e-15
6933 542 721 -5.89644e+00 3.71842e-01 3.739230949e-14
6934 542 727 -7.66548e+00 2.40016e-01 3.258179951e-16
6935 542 772 -4.51444e+00 4.04820e-01 1.029959155e-07
6936 542 858 -9.05357e+00 2.42378e-01 1.122621621e-18
6937 542 973 -1.17912e+01 8.65968e-01 1.353898987e-18
6938 543 617 -4.98919e+00 1.21470e-01 4.715774120e-13
6939 543 618 -5.38432e+00 5.73755e-01 6.450753275e-10
6940 543 694 -4.07489e+00 1.06642e-01 1.988631656e-10
6941 543 742 -5.48449e+00 2.75653e-01 4.677369053e-10
6942 543 761 -6.37033e+00 1.27616e+00 1.402086218e-11
6943 543 848 -6.63085e+00 4.54286e-01 3.661254334e-15
6944 543 920 -5.84346e+00 2.30230e-01 5.898913273e-14
6945 543 922 -5.59034e+00 2.18950e-01 2.319248037e-13
6946 543 953 -1.06239e+01 4.70438e-01 7.125896057e-19
6947 543 965 -4.25393e+00 2.61688e-01 4.017862465e-09
6948 544 607 -5.58342e+00 3.06130e-01 9.802008881e-15
6949 544 677 -3.68904e+00 2.69397e-01 1.087900883e-10
6950 544 701 -9.96053e+00 7.15013e-01 7.179106954e-19
6951 544 748 -4.79759e+00 7.86577e-01 3.546455921e-11
6952 544 798 -5.74944e+00 5.95072e-01 5.528108201e-15
6953 544 853 -3.42385e+00 7.76872e-02 1.346632379e-11
6954 544 856 -7.00784e+00 1.04395e+00 9.968285300e-18
6955 544 883 -4.39069e+00 9.92129e-02 5.347813382e-13
6956 544 903 -6.36690e+00 5.86664e-01 5.139357589e-18
6957 544 945 -6.33132e+00 1.26952e+00 4.877045925e-15
6958 544 948 -7.47344e+00 4.68227e-01 2.871306418e-15
6959 545 709 -7.68286e+00 1.68481e-01 2.394047532e-16
6960 545 723 -6.65291e+00 2.94351e-01 1.413995606e-12
6961 545 724 -5.24790e+00 1.71108e+00 7.480219219e-07
6962 545 782 -7.36380e+00 2.76835e-01 9.833201801e-16
6963 545 784 -6.30165e+00 6.55536e-01 8.011346325e-12
6964 545 788 -4.63005e+00 3.35204e-01 1.441876311e-07
6965 545 989 -4.28053e+00 4.09241e-01 1.221738864e-08
6966 546 651 -6.35661e+00 2.53560e-01 7.580898495e-13
6967 546 680 -1.05520e+01 6.31346e-01 1.081971244e-18
6968 546 687 -5.14753e+00 1.20763e+00 2.548461844e-08
6969 546 732 -5.03942e+00 4.78407e-01 3.527637620e-09
6970 546 771 -3.87310e+00 1.90924e-01 1.060916077e-07
6971 546 789 -7.53149e+00 3.24554e-01 0.000000000e+00
6972 546 821 -1.07084e+01 1.02693e+00 0.000000000e+00
6973 546 849 -7.15504e+00 4.22772e-01 3.704693429e-12
6974 546 896 -6.17004e+00 6.64392e-01 1.834369821e-08
6975 546 908 -5.45942e+00 3.37664e-01 4.015708114e-10
6976 546 926 -4.56628e+00 1.16560e+00 2.781663019e-06
6977 546 958 -7.32400e+00 5.96179e-01 3.981410121e-12
6978 546 977 -5.63630e+00 6.70126e-01 1.178861772e-11
6979 547 579 -6.95411e+00 9.57973e-01 7.361110827e-12
6980 547 585 -4.31385e+00 4.83215e-01 1.536003657e-04
6981 547 619 -4.63811e+00 2.57127e-01 1.148435823e-06
6982 547 719 -4.22060e+00 3.62575e-01 2.676728623e-06
6983 547 875 -3.88146e+00 1.06471e+00 9.119951586e-06
6984 547 931 -7.76850e+00 1.28103e+00 1.230839594e-10
6985 547 988 -6.86390e+00 8.79713e-01 1.600356187e-10
6986 548 569 -6.17064e+00 1.30811e+00 3.696848673e-13
6987 548 678 -8.43668e+00 6.56698e-01 7.766598488e-20
6988 548 693 -2.96353e+00 3.45607e-01 2.932212361e-07
6989 548 865 -4.63554e+00 1.02471e+00 4.507375266e-08
6990 548 871 -5.14518e+00 6.31749e-01 1.424289556e-11
6991 548 939 -4.85300e+00 8.45328e-01 9.286797384e-12
6992 548 957 -9.33958e+00 8.96446e-01 1.412540832e-15
6993 548 972 -6.32933e+00 9.70746e-01 9.656272005e-12
6994 548 980 -9.61449e+00 2.07926e-01 2.912050556e-19
6995 549 550 -9.87472e+00 1.16564e+00 5.228402853e-13
6996 549 568 -6.27574e+00 4.31669e-01 1.854952069e-11
6997 549 799 -2.88794e+00 2.17233e-01 1.669073264e-06
6998 549 825 -6.52211e+00 3.03754e-01 3.524939027e-11
6999 549 867 -5.71314e+00 6.52567e-01 8.153189410e-10
7000 549 898 -2.89911e+00 4.15382e-01 4.770087279e-06
7001 549 958 -8.08987e+00 6.16298e-01 1.326477267e-12
7002 549 994 -3.99093e+00 6.89890e-01 1.051040633e-07
7003 550 604 -6.67765e+00 1.17820e+00 9.237749198e-08
7004 550 741 -6.23828e+00 6.84672e-01 0.000000000e+00
7005 550 770 -2.54446e+00 4.65492e-01 1.776628489e-06
7006 550 888 -5.55156e+00 7.55124e-01 1.236772680e-09
7007 551 574 -7.67050e+00 3.32108e-01 4.314219249e-15
7008 551 592 -5.74818e+00 3.71761e-01 6.664952142e-13
7009 551 599 -5.53672e+00 4.56809e-01 3.195692131e-07
7010 551 603 -4.00504e+00 6.90506e-01 2.996770925e-05
7011 551 739 -9.85258e+00 6.92849e-01 6.478431409e-14
7012 551 822 -3.50887e+00 6.41415e-01 2.994489718e-05
7013 551 997 -6.87207e+00 8.06581e-01 7.141596848e-08
7014 552 691 -4.28065e+00 1.36157e+00 4.790095216e-06
7015 552 701 -8.41846e+00 1.17958e+00 1.303386429e-14
7016 552 751 -6.50598e+00 6.56907e-01 7.073922597e-13
7017 552 877 -5.20404e+00 1.63426e+00 2.056042075e-08
7018 552 883 -7.37173e+00 1.23703e+00 7.031850654e-14
7019 552 987 -8.25348e+00 6.50209e-01 1.304409988e-12
7020 553 595 -9.01727e+00 1.74855e+00 1.180561683e-15
7021 553 629 -6.14982e+00 3.15854e-01 7.312753484e-13
7022 553 666 -5.78037e+00 7.92569e-01 4.465848482e-13
7023 553 797 -7.71676e+00 7.42350e-01 2.932706349e-14
7024 553 827 -7.12400e+00 1.07810e+00 4.665327681e-13
7025 553 852 -4.77566e+00 1.77894e+00 3.344986438e-09
7026 553 933 -4.82041e+00 9.16711e-01 3.134404311e-11
7027 553 984 -6.13229e+00 8.85619e-01 1.109579659e-12
7028 554 646 -7.00629e+00 3.89942e-01 2.957941487e-14
7029 554 679 -8.58156e+00 1.24977e+00 6.308461074e-15
7030 554 708 -7.32180e+00 1.64536e+00 1.203068372e-09
7031 554 709 -6.74619e+00 8.80872e-01 1.717056691e-12
7032 554 756 -3.62390e+00 5.99023e-01 5.550478080e-08
7033 554 764 -4.36491e+00 6.34734e-01 3.879646989e-06
7034 554 785 -4.52533e+00 9.53540e-01 9.508567552e-08
7035 554 816 -5.57258e+00 7.01284e-01 3.260845831e-07
7036 554 817 -4.68276e+00 8.61417e-01 3.852966864e-06
7037 555 735 -6.25814e+00 7.27129e-01 2.643554806e-13
7038 555 762 -8.61006e+00 1.12586e+00 5.773684509e-17
7039 555 787 -6.44816e+00 4.01426e-01 4.112906400e-14
7040 555 924 -7.83263e+00 8.01609e-01 9.233003087e-13
7041 555 967 -9.23207e+00 5.81056e-01 1.292322633e-16
7042 556 679 -6.19811e+00 5.15333e-01 2.414651089e-13
7043 556 761 -5.99990e+00 1.10374e+00 2.984129753e-15
7044 556 764 -7.73177e+00 1.19050e+00 3.451827298e-15
7045 557 589 -4.34236e+00 7.93594e-01 3.246616645e-07
7046 557 609 -4.94571e+00 1.30225e+00 1.482907972e-05
7047 557 727 -7.65641e+00 1.09664e+00 2.440972752e-11
7048 557 815 -5.75500e+00 1.14477e+00 4.946193978e-09
7049 557 874 -6.99501e+00 6.57020e-01 0.000000000e+00
7050 557 992 -5.27638e+00 1.33139e+00 6.528107728e-09
7051 558 646 -4.95338e+00 8.35760e-01 7.095669499e-10
7052 558 709 -5.56639e+00 2.82866e-01 1.349047782e-11
7053 558 817 -8.82462e+00 7.77035e-01 1.386260092e-14
7054 558 843 -4.77378e+00 7.80185e-01 8.951790018e-06
7055 558 948 -1.01098e+01 8.12314e-01 1.150825126e-16
7056 558 962 -5.70395e+00 8.45532e-01 1.181017254e-09
7057 559 636 -6.48069e+00 4.91457e-01 1.217191663e-12
7058 559 754 -4.54752e+00 2.06856e+00 2.117802588e-05
7059 559 804 -4.52336e+00 1.31824e+00 2.541227265e-10
7060 559 839 -6.47200e+00 1.32753e+00 3.720125283e-11
7061 559 841 -3.99427e+00 9.40813e-01 1.241741298e-07
7062 559 959 -7.95875e+00 1.34023e+00 9.483192990e-10
7063 560 571 -5.86120e+00 1.34723e+00 5.337018236e-09
7064 560 579 -3.22127e+00 1.02214e+00 3.556032749e-04
7065 560 616 -6.33240e+00 1.12742e+00 4.463038013e-08
7066 560 632 -1.01991e+01 1.02529e+00 6.731294147e-14
7067 560 898 -7.29001e+00 4.85991e-01 3.284968706e-11
7068 560 954 -7.46062e+00 4.34842e-01 5.068866799e-17
7069 560 996 -6.48667e+00 7.96489e-01 1.371860047e-14
7070 561 605 -5.43184e+00 4.58519e-01 3.486665961e-08
7071 561 611 -4.88485e+00 8.05309e-01 1.074965997e-08
7072 561 755 -1.20744e+01 9.59015e-01 3.404959158e-18
7073 561 828 -5.16873e+00 1.38535e+00 2.319925912e-04
7074 561 874 -6.34342e+00 5.08953e-01 3.169368123e-07
7075 561 922 -4.78620e+00 9.75193e-01 2.393096832e-07
7076 561 924 -8.80084e+00 1.24254e+00 1.912196377e-09
7077 561 937 -9.58605e+00 6.49338e-01 1.275974137e-11
7078 561 943 -4.36228e+00 3.86256e-01 1.060481533e-06
7079 562 657 -8.56022e+00 1.14368e+00 0.000000000e+00
7080 562 895 -5.19314e+00 1.46750e+00 0.000000000e+00
7081 562 921 -4.76466e+00 1.40058e+00 0.000000000e+00
7082 562 964 -7.86118e+00 8.58428e-01 4.720741062e-12
7083 562 998 -5.72380e+00 4.74296e-01 1.168246825e-17
7084 563 577 -4.55441e+00 5.98423e-01 3.083438423e-11
7085 563 703 -2.85882e+00 2.77458e-01 3.432245367e-10
7086 563 819 -8.80747e+00 3.15810e-01 8.317971194e-17
7087 563 969 -5.70984e+00 9.26293e-01 3.973007949e-11
7088 563 983 -8.08848e+00 6.34901e-01 4.862435836e-16
7089 564 688 -8.66356e+00 4.75525e-01 2.772766536e-16
7090 564 857 -6.32261e+00 1.46574e+00 9.436915656e-11
7091 564 884 -4.15465e+00 1.25814e+00 1.354275416e-07
7092 564 890 -4.28354e+00 7.45807e-01 4.328771884e-07
7093 564 907 -7.08319e+00 5.54356e-01 1.811899170e-15
7094 564 956 -8.85890e+00 2.30224e-01 2.022651545e-17
7095 564 966 -1.07367e+01 1.22759e+00 1.071340223e-18
7096 565 574 -4.64372e+00 6.06908e-01 4.178923849e-07
7097 565 648 -5.03749e+00 4.75772e-01 4.677922813e-08
7098 565 655 -8.13722e+00 1.35661e+00 1.322024813e-13
7099 565 706 -7.77168e+00 4.36575e-01 9.151819038e-11
7100 565 715 -6.43939e+00 5.92964e-01 7.472747972e-13
7101 565 752 -9.09316e+00 8.67484e-01 2.824831957e-18
7102 565 775 -6.14983e+00 9.57889e-01 1.424648933e-07
7103 565 812 -1.17479e+01 1.08471e+00 2.904627563e-18
7104 565 831 -6.75172e+00 8.97505e-01 8.156010042e-10
7105 565 911 -9.78847e+00 1.20214e+00 4.725253889e-14
7106 565 914 -8.11226e+00 6.10576e-01 1.668737937e-13
7107 565 923 -3.12998e+00 6.27525e-01 4.433753076e-08
7108 565 940 -5.42088e+00 1.67338e+00 1.020130951e-07
7109 566 584 -6.89796e+00 8.09250e-01 8.726981240e-15
7110 566 596 -5.86621e+00 7.95718e-01 1.030714958e-09
7111 566 795 -5.53696e+00 4.27807e-01 1.201672574e-11
7112 566 807 -3.30666e+00 6.22034e-01 9.714510570e-09
7113 566 829 -4.03072e+00 1.02714e+00 5.119451850e-09
7114 566 893 -7.66436e+00 1.25533e+00 2.745376534e-11
7115 566 915 -6.81152e+00 5.25643e-01 1.762804083e-12
7116 566 918 -4.90584e+00 6.97863e-01 2.028029169e-08
7117 566 981 -4.62139e+00 1.21660e+00 5.510030863e-12
7118 566 993 -7.23845e+00 9.52873e-01 8.526222895e-14
7119 567 719 -8.44016e+00 8.13373e-01 2.305612075e-14
7120 567 739 -6.45915e+00 6.77927e-01 1.614147356e-08
7121 567 775 -4.21353e+00 3.28891e-01 1.552938512e-07
7122 567 901 -2.26149e+00 6.78066e-01 6.237919505e-08
7123 568 743 -7.48649e+00 1.06023e+00 4.362988847e-11
7124 568 755 -8.71274e+00 1.54151e+00 1.980586238e-12
7125 568 757 -3.77021e+00 7.38576e-01 7.600545010e-08
7126 568 825 -6.02798e+00 7.68303e-01 2.375040167e-13
7127 568 840 -4.53508e+00 1.07047e+00 8.166717389e-10
7128 568 932 -9.56816e+00 1.47629e+00 6.370164439e-15
7129 568 958 -6.11968e+00 6.10002e-01 4.950719183e-10
7130 568 994 -6.71723e+00 1.29472e+00 2.066950375e-09
7131 569 580 -6.73069e+00 3.15482e-01 5.598335749e-11
7132 569 600 -4.96632e+00 1.00014e+00 6.534846477e-09
7133 569 693 -4.68280e+00 9.04921e-01 1.431089786e-08
7134 569 790 -5.55850e+00 6.79456e-01 7.076471434e-11
7135 569 823 -5.63897e+00 4.54166e-01 2.610454553e-11
7136 569 865 -5.87479e+00 1.34228e+00 4.448262879e-09
7137 569 868 -5.14257e+00 7.97721e-01 1.161880384e-12
7138 569 871 -4.29138e+00 3.84392e-01 3.677409269e-10
7139 569 899 -7.02628e+00 9.27127e-01 5.691358585e-15
7140 569 900 -6.29074e+00 5.14530e-01 3.872573559e-12
7141 569 949 -6.90550e+00 8.10764e-01 1.234219290e-12
7142 569 972 -6.70920e+00 4.88598e-01 4.500326106e-15
7143 570 601 -6.55837e+00 1.56768e+00 4.144128639e-06
7144 570 683 -6.74991e+00 7.69651e-01 6.966850635e-11
7145 570 746 -6.60162e+00 3.06813e-01 4.580002606e-13
7146 570 760 -6.76975e+00 5.76184e-01 2.401583540e-13
7147 570 846 -4.67221e+00 6.60525e-01 2.385315709e-08
7148 571 579 -5.31171e+00 7.75651e-01 8.733553421e-08
7149 571 632 -6.91056e+00 9.52280e-01 1.677714416e-04
7150 571 757 -2.39211e+00 7.56952e-01 4.071504157e-06
7151 571 825 -4.81813e+00 4.61629e-01 4.196145618e-07
7152 571 958 -7.89101e+00 9.90417e-01 3.510005039e-12
7153 572 883 -4.95943e+00 5.78269e-01 6.597284546e-15
7154 572 942 -5.95605e+00 1.03091e+00 2.620202124e-08
7155 572 945 -3.52405e+00 9.00172e-01 3.844198693e-09
7156 572 987 -4.11399e+00 7.64517e-01 3.458000214e-07
7157 573 586 -8.01729e+00 1.19079e+00 8.878098228e-09
7158 573 600 -8.74481e+00 6.14956e-01 2.573199608e-15
7159 573 707 -4.66836e+00 6.89474e-01 6.650957364e-08
7160 573 751 -2.95964e+00 6.17619e-01 5.174365424e-08
7161 573 860 -2.95084e+00 6.11614e-01 1.088712240e-08
7162 573 894 -9.59731e+00 5.25357e-01 0.000000000e+00
7163 573 942 -5.11804e+00 4.94635e-01 1.103953084e-07
7164 573 949 -8.48624e+00 6.09078e-01 3.450518561e-15
7165 574 592 -8.30241e+00 5.94373e-01 2.173433588e-18
7166 574 594 -5.64869e+00 9.63832e-01 4.826195037e-13
7167 574 600 -6.62947e+00 9.53952e-01 6.061702509e-13
7168 574 603 -7.34850e+00 1.63405e+00 2.026441689e-13
7169 574 648 -3.82531e+00 3.72377e-01 2.036670355e-08
7170 574 706 -8.94622e+00 9.00552e-01 1.321517252e-16
7171 574 777 -8.13000e+00 6.27400e-01 5.608320927e-17
7172 574 818 -5.33915e+00 1.26555e+00 3.700652136e-09
7173 574 868 -4.72744e+00 5.90067e-01 2.008168936e-10
7174 574 940 -6.04641e+00 8.65120e-01 1.242541762e-12
7175 574 970 -5.81024e+00 1.12180e+00 8.478515644e-09
7176 575 784 -1.25018e+01 8.10043e-01 3.256697638e-18
7177 575 792 -7.08649e+00 5.98617e-01 7.033445184e-11
7178 575 834 -5.38581e+00 7.19716e-01 8.100274280e-11
7179 575 867 -6.24683e+00 3.75303e-01 3.148041221e-09
7180 575 931 -5.93485e+00 2.88931e-01 2.240369128e-08
7181 576 621 -6.14224e+00 8.71734e-01 1.697190841e-08
7182 576 642 -6.24553e+00 5.71671e-01 0.000000000e+00
7183 576 729 -9.31274e+00 7.62533e-01 5.708874982e-14
7184 576 733 -6.15888e+00 1.53957e+00 2.649528765e-05
7185 576 745 -3.97426e+00 8.29972e-01 7.074899763e-10
7186 576 812 -9.20947e+00 4.16269e-01 6.594444390e-18
7187 576 859 -4.86872e+00 1.00241e+00 7.925496987e-09
7188 576 912 -5.29374e+00 4.64278e-01 3.220856756e-08
7189 576 967 -5.60941e+00 8.61766e-01 2.186549027e-05
7190 576 976 -7.55434e+00 6.28947e-01 2.376808020e-14
7191 577 662 -1.04776e+01 2.14051e+00 1.913668042e-17
7192 577 936 -4.17644e+00 6.05687e-01 1.572429735e-07
7193 577 991 -8.69750e+00 3.72481e-01 4.272777429e-17
7194 578 644 -5.09484e+00 7.54777e-01 6.280557354e-10
7195 578 742 -8.67347e+00 1.10337e+00 8.076288299e-18
7196 578 809 -5.07782e+00 7.96545e-01 2.480286379e-11
7197 578 961 -6.10432e+00 5.81657e-01 2.020449356e-12
7198 578 971 -5.24043e+00 5.08494e-01 1.373512281e-11
7199 578 975 -7.63749e+00 2.14165e+00 2.481397354e-10
7200 579 619 -1.01031e+01 3.80900e-01 6.527934359e-17
7201 579 632 -5.11548e+00 6.28357e-01 6.888631839e-04
7202 579 673 -1.07641e+01 8.50809e-01 9.004691505e-16
7203 579 875 -4.26397e+00 6.09420e-01 2.668602068e-05
7204 580 600 -7.64105e+00 6.11105e-01 3.294241691e-12
7205 580 633 -4.95701e+00 1.06588e+00 6.413488738e-07
7206 580 682 -7.31870e+00 6.24930e-01 2.954091073e-11
7207 580 683 -1.04419e+01 7.14277e-01 6.345317073e-17
7208 580 706 -4.13323e+00 9.24256e-01 5.854281998e-07
7209 580 720 -4.57410e+00 9.97895e-01 3.436286499e-08
7210 580 868 -5.11686e+00 7.75791e-01 4.975734398e-10
7211 580 879 -5.29748e+00 5.39413e-01 2.631706493e-09
7212 580 940 -5.54102e+00 6.68706e-01 6.627702241e-09
7213 580 970 -5.69835e+00 5.16924e-01 5.884808581e-10
7214 581 596 -3.43856e+00 4.82935e-01 1.730494134e-07
7215 581 661 -5.11384e+00 5.57779e-01 2.425599853e-07
7216 581 713 -7.05347e+00 4.56259e-01 5.182749127e-11
7217 581 778 -1.04238e+01 9.02723e-01 3.024380492e-18
7218 581 795 -4.98935e+00 4.83036e-01 1.206880575e-07
7219 581 807 -6.33984e+00 1.13969e+00 6.356556034e-13
7220 581 844 -5.15475e+00 3.84380e-01 1.420698014e-07
7221 581 889 -3.82204e+00 5.50884e-01 2.272621169e-08
7222 581 915 -8.63803e+00 8.10603e-01 2.534851902e-15
7223 582 587 -7.23852e+00 1.11850e+00 2.218268074e-12
7224 582 613 -7.85040e+00 5.79254e-01 3.874585075e-18
7225 582 622 -3.44427e+00 6.55060e-01 9.278813766e-10
7226 582 671 -5.41910e+00 6.47000e-01 2.069226094e-12
7227 582 863 -4.51970e+00 7.16173e-01 6.729937164e-13
7228 582 922 -6.33775e+00 9.01704e-01 1.100324268e-15
7229 582 965 -6.93073e+00 6.80783e-01 4.207472791e-18
7230 583 664 -6.80167e+00 1.25837e+00 2.677076028e-11
7231 583 681 -5.28610e+00 5.11606e-01 0.000000000e+00
7232 583 710 -5.45855e+00 1.23195e+00 0.000000000e+00
7233 583 716 -8.04431e+00 9.88913e-01 9.927463577e-16
7234 583 779 -6.08341e+00 1.27340e+00 3.768319449e-08
7235 583 832 -4.29507e+00 7.34649e-01 8.852448002e-09
7236 583 870 -5.85546e+00 1.38294e+00 0.000000000e+00
7237 583 909 -3.21621e+00 1.20834e+00 3.283908515e-08
7238 584 685 -8.95749e+00 8.49975e-01 7.630273671e-14
7239 584 807 -4.47087e+00 3.95260e-01 2.355314054e-10
7240 584 829 -5.04176e+00 1.24541e+00 5.255530671e-12
7241 584 911 -7.35802e+00 9.69422e-01 4.935560121e-12
7242 584 918 -4.99580e+00 5.02009e-01 6.748220138e-08
7243 584 981 -7.10766e+00 9.03044e-01 1.330206195e-13
7244 585 619 -4.72685e+00 5.10948e-01 1.948631567e-05
7245 585 673 -3.34340e+00 3.59957e-01 8.151879931e-05
7246 585 719 -6.17718e+00 7.01024e-01 3.939162500e-09
7247 585 797 -7.32585e+00 5.34200e-01 1.492445207e-07
7248 585 843 -4.64069e+00 6.78200e-01 6.567652846e-05
7249 585 855 -4.10148e+00 5.08122e-01 1.298350797e-05
7250 585 862 -9.40293e+00 1.12004e+00 1.566189653e-08
7251 585 875 -7.33372e+00 6.60827e-01 3.225875288e-09
7252 585 931 -6.58390e+00 4.53034e-01 1.372454299e-10
7253 585 988 -4.12374e+00 6.77912e-01 4.021693849e-05
7254 586 604 -7.42534e+00 2.30127e+00 0.000000000e+00
7255 586 642 -5.06173e+00 6.46164e-01 1.415046785e-09
7256 586 689 -5.92893e+00 5.21107e-01 0.000000000e+00
7257 586 741 -9.58032e+00 7.13945e-01 2.051417990e-13
7258 586 781 -9.32657e+00 5.62791e-01 1.226304902e-18
7259 586 904 -6.57635e+00 1.09065e+00 2.007111048e-09
7260 587 622 -3.90570e+00 6.18066e-01 2.290245360e-06
7261 587 645 -4.56379e+00 3.79011e-01 1.117532045e-07
7262 587 671 -2.70270e+00 4.68468e-01 5.956748134e-09
7263 587 723 -9.47699e+00 1.20235e+00 4.410890373e-11
7264 587 782 -5.60836e+00 1.27898e+00 7.014484024e-09
7265 587 835 -8.88255e+00 7.57882e-01 2.834432127e-15
7266 587 863 -4.45176e+00 1.00648e+00 1.444806795e-05
7267 587 906 -4.30255e+00 3.94055e-01 1.647359332e-07
7268 588 597 -8.93324e+00 8.61894e-01 5.819699617e-16
7269 588 601 -4.56933e+00 4.67772e-01 4.908963920e-07
7270 588 608 -6.04321e+00 4.71532e-01 5.894234999e-12
7271 588 618 -5.90834e+00 7.58185e-01 2.864991570e-10
7272 588 664 -6.14792e+00 4.48533e-01 7.885027231e-13
7273 588 694 -8.83554e+00 7.36972e-01 9.147178556e-17
7274 588 698 -6.41907e+00 7.21788e-01 5.802780306e-09
7275 588 716 -7.21048e+00 8.00041e-01 9.460094830e-15
7276 588 794 -7.81783e+00 7.62834e-01 1.126184453e-12
7277 588 846 -3.15304e+00 6.19437e-01 8.065940447e-07
7278 588 953 -4.42934e+00 6.90248e-01 1.245164667e-07
7279 589 609 -5.56561e+00 1.40428e+00 1.393871790e-06
7280 589 776 -6.44319e+00 1.34925e+00 2.755705872e-08
7281 589 815 -5.31468e+00 7.46614e-01 1.563597869e-07
7282 589 927 -1.19066e+01 2.83429e+00 3.987230114e-14
7283 589 946 -5.95101e+00 2.95158e-01 4.493708870e-10
7284 590 648 -7.38043e+00 6.09740e-01 8.190214246e-14
7285 590 685 -4.93153e+00 5.82768e-01 1.061491075e-09
7286 590 719 -1.06217e+01 1.19778e+00 3.143150045e-18
7287 590 777 -4.10012e+00 1.14382e+00 2.564343523e-06
7288 590 818 -5.56334e+00 8.54497e-01 2.269707567e-10
7289 590 911 -1.09762e+01 1.16981e+00 8.597601397e-19
7290 590 987 -6.61766e+00 8.49725e-01 3.513490431e-10
7291 591 717 -4.41890e+00 4.49412e-01 5.327375150e-08
7292 591 736 -5.26715e+00 9.14067e-01 0.000000000e+00
7293 591 798 -7.00805e+00 1.14298e+00 4.515606805e-11
7294 591 836 -4.78609e+00 3.68167e-01 2.171114341e-12
7295 591 837 -4.15754e+00 5.39371e-01 0.000000000e+00
7296 591 860 -1.07568e+01 2.13665e+00 5.595051505e-11
7297 591 881 -4.56286e+00 8.86092e-01 5.723398041e-11
7298 591 929 -8.08030e+00 1.02913e+00 3.357991165e-14
7299 591 960 -6.67704e+00 6.87351e-01 0.000000000e+00
7300 592 594 -9.25718e+00 7.00292e-01 5.015227725e-18
7301 592 600 -7.92433e+00 5.66435e-01 2.998734670e-18
7302 592 603 -4.40906e+00 6.52241e-01 2.717983770e-09
7303 592 751 -6.28395e+00 7.88903e-01 1.342808926e-13
7304 592 818 -4.70034e+00 8.12501e-01 5.725150400e-11
7305 592 822 -7.70392e+00 1.21700e+00 1.183169931e-12
7306 592 826 -7.83107e+00 1.02476e+00 7.626440391e-15
7307 592 942 -5.63652e+00 6.01055e-01 5.555962679e-13
7308 592 949 -1.08850e+01 6.86135e-01 2.586836690e-18
7309 592 970 -7.25253e+00 9.19243e-01 2.417929723e-13
7310 593 697 -4.62375e+00 4.07227e-01 9.752452224e-12
7311 593 711 -8.72262e+00 1.51961e+00 3.335130837e-12
7312 593 752 -4.42384e+00 1.40587e+00 2.500186840e-08
7313 593 812 -8.73242e+00 5.82335e-01 8.086875930e-13
7314 593 919 -5.53509e+00 9.85574e-01 5.045214130e-08
7315 593 923 -9.82000e+00 6.00215e-01 4.871878805e-17
7316 594 706 -8.72365e+00 1.09868e+00 5.522046016e-08
7317 594 790 -5.09673e+00 5.74168e-01 9.206909609e-09
7318 594 826 -5.23699e+00 2.47430e-01 6.761373904e-10
7319 594 868 -3.60964e+00 7.77442e-01 4.944505021e-07
7320 594 904 -6.68601e+00 5.85078e-01 4.672334903e-10
7321 594 914 -6.25381e+00 1.02790e+00 2.979196467e-08
7322 594 971 -8.72261e+00 1.31636e+00 7.697299867e-12
7323 594 973 -9.36119e+00 1.40236e+00 3.336565428e-11
7324 595 629 -5.16307e+00 1.20615e+00 6.066299544e-05
7325 595 660 -3.98855e+00 8.35708e-01 1.133094087e-05
7326 595 672 -5.97417e+00 6.59180e-01 1.040962971e-10
7327 595 692 -5.71905e+00 5.89924e-01 1.971905691e-07
7328 595 802 -4.56813e+00 3.21460e-01 5.848204083e-05
7329 595 852 -6.66608e+00 9.79978e-01 4.632440882e-08
7330 596 624 -5.46919e+00 1.58940e+00 8.859244989e-09
7331 596 713 -5.37006e+00 9.60154e-01 3.643034328e-12
7332 596 778 -9.15162e+00 4.91284e-01 1.457671626e-18
7333 596 795 -4.44486e+00 2.17551e-01 2.529475493e-08
7334 596 807 -6.21136e+00 1.49804e+00 2.942755111e-12
7335 596 844 -8.13080e+00 9.41221e-01 1.077680398e-12
7336 596 889 -7.83358e+00 8.56399e-01 2.328845852e-16
7337 596 915 -4.60334e+00 5.03685e-01 1.036969692e-07
7338 596 925 -5.22915e+00 5.24493e-01 4.030622860e-10
